id,ident,type,name,latitude_deg,longitude_deg,scheduled_service
323798,BE-0009,closed,Jan Palfijn Hospital Heliport,51.04837,3.700179,no
312756,BEA,closed,Bereina Airport,-8.64,146.5083,no
301881,BER,closed,Berlin Brandenburg Airport (U.C.),52.35138889,13.49388889,no
318180,BG-0034,closed,Brogovo Airstrip,44.132,22.659357,no
318181,BG-0035,closed,Kapitanovtsi Airstrip,44.055815,22.878457,no
323908,BG-0049,closed,SSA Kalipetrovo,44.0580505,27.2564944,no
324356,BG-0054,closed,Saedinenie Airstrip,42.296957,24.555684,no
312829,BGDU,closed,Dundas Airport,76.525,-68.8,no
35297,BGFH,closed,Paamiut Heliport,61.99219894,-49.66249847,no
312757,BIJ,closed,Biliau Airport,-5.578,146.339,no
308409,BITF,closed,T_lknafj_r_ur Airport,65.676037,-24.006114,no
42246,BITH,closed,Sau_anes Airport,66.25060272,-15.26720047,no
301807,BIZ,closed,Bimin Airport,-5.286111111,142.0330556,no
302248,bl,closed,RNAS Pembroke/RNAS Milton/RAF Carew Cheriton,51.69011709,-4.812355041,no
302039,BLW,closed,Bellows AFS (Bellows Field),21.370833,-157.713889,no
44079,BM-0001,closed,RNAS Boaz Island,32.32080078,-64.8411026,no
44080,BM-0002,closed,Naval Air Station Bermuda Annex,32.26987076,-64.85161591,no
302045,BNQ,closed,Baganga airport,7.611944444,126.5688889,no
312758,BNV,closed,Boana Airport,-6.433,146.825,no
313293,BNZ,closed,Banz Airport,-5.807,144.623,no
312759,BOQ,closed,Boku Airport,-6.5427,155.3419,no
42431,BR-0002,closed,Alegrete,-29.80027771,-55.76305389,no
42432,BR-0003,closed,Fazenda Cana Brava,-17.41839981,-39.58179855,no
42433,BR-0004,closed,Fazenda Sao Judas Tadeu,-12.61779976,-60.9007988,no
42434,BR-0005,closed,Iguatemi,-23.63290024,-54.62969971,no
42435,BR-0006,closed,Ilha Solteira,-20.42169952,-51.33140182,no
42436,BR-0007,closed,Irati,-25.50388908,-50.6538887,no
42437,BR-0008,closed,Planura,-20.12439919,-48.6996994,no
42438,BR-0009,closed,Ponta Do Costa,-22.87190056,-42.08280182,no
42439,BR-0010,closed,Senhor Do Bonfim,-10.47029972,-40.18280029,no
42508,BR-0011,closed,Edmar Ferreira,-18.25749969,-48.90800095,no
42509,BR-0012,closed,Maisa Airport,-5.022540092,-37.51589966,no
44628,BR-0013,closed,Fazenda Campo Oliva - Nhecol_ndia,-18.500999,-55.450298,no
299116,BR-0014,closed,Nova Jacu_ Airport,-29.11805556,-53.21583333,no
299171,BR-0015,closed,Tucum_ Airport,-6.7488,-51.1478,no
309748,BR-0020,closed,Panco 10 Heliport,-22.66670036,-43.29610062,no
314979,BR-0029,closed,Campo Limpo Airport,-0.963,-47.3542,no
316487,BR-0030,closed,Camet_ Airport,-2.2426,-49.5074,no
316568,BR-0036,closed,Cedrol_ncia Airport,-2.538889885,-51.94670105,no
316575,BR-0041,closed,Old Rondon_polis Airport,-16.44619942,-54.66419983,no
316620,BR-0048,closed,Ca_u Airport,-18.5748,-51.1607,no
32402,BR-SWM,closed,Suia-Missu Airport,-11.67169952,-51.43470001,no
312520,BRG,closed,Whitesburg Municipal Airport,37.2219,-82.8742,no
46168,BS-0001,closed,Fowl Cay Airstrip,24.27074329,-76.5409863,no
309771,BS-0006,closed,Castaway Cay (Gorda Cay) Airstrip,26.091254,-77.540721,no
302403,BSI,closed,Jim Shearer South Airport,40.444722,-79.288637,no
311040,BVP,closed,Bolovip Airstrip,-5.3633,141.655,no
317511,BW-0010,closed,Riverside Southeast Airport,-25.337175,23.514179,no
318350,BW-0032,closed,Xakanaxa Old Airport,-19.21495,23.439105,no
318998,BW-0050,closed,Mapoka Airport,-20.532004,27.609445,no
34951,BY-0002,closed,Bobr Air Base,54.375,29.37669945,no
44382,BY-0007,closed,Bykhau Air Base,53.52000046,30.20000076,no
319598,BY-0017,closed,Kokhanovichi Airport,55.85734,28.09827,no
319599,BY-0018,closed,Bozhki Airport,55.816719,28.025859,no
319603,BY-0019,closed,Zheludok Heliport,53.598206,24.9719,no
323945,BY-0030,closed,Selhozaviatsii,52.75557,24.462681,no
35030,BY-1210,closed,Maladzyechna Air Base,54.24829865,26.87170029,no
35083,BY-7836,closed,Smarhon Air Base,54.52330017,26.30669975,no
315551,BZS,closed,Buzzards Point Seaplane Base,38.863,-77.011,no
28476,CA-0001,closed,Lac-des-Loups Airport,46.98220062,-76.48249817,no
35388,CA-0003,closed,RCAF Station Buttress,50.23609924,-105.5479965,no
35389,CA-0004,closed,RCAF Station Aylmer,42.80590057,-80.94419861,no
35390,CA-0005,closed,RCAF Station Lincoln Park,51.00939941,-114.1330032,no
35391,CA-0006,closed,RCAF Station Carberry,49.87210083,-99.39730072,no
35392,CA-0007,closed,RCAF Station Fingal (No. 4 Bombing and Gunnery School),42.68009949,-81.32730103,no
35393,CA-0008,closed,RCAF Station Mossbank,49.92169952,-105.8730011,no
35394,CA-0009,closed,Hamlin Airport,52.88000107,-108.2890015,no
35142,CA-0010,closed,Maple Airport,43.84335652,-79.52607036,no
35148,CA-0011,closed,King City Airport,43.90579987,-79.55960083,no
35395,CA-0012,closed,RCAF Station Pearce,49.80899811,-113.4449997,no
35396,CA-0013,closed,RCAF Pennfield Ridge,45.12659836,-66.69300079,no
35397,CA-0014,closed,RCAF Station Dafoe,51.93209839,-104.5670013,no
39086,CA-0016,closed,Dog Creek Airport,51.626598,-122.255997,no
39663,CA-0017,closed,Agnes Lake Airport,55.80867101,-112.5084114,no
39664,CA-0018,closed,Aishihik Airport,61.65052643,-137.4882317,no
39665,CA-0019,closed,Albert Bay Airport,69.6333313,-103.6166687,no
39666,CA-0020,closed,Algar Tower Airport,56.11666489,-111.7666702,no
39667,CA-0021,closed,Amber Tower Airport,59.17971032,-119.4685936,no
39668,CA-0022,closed,Anama Bay-Dauphin River Airport,51.96267323,-98.1368351,no
39669,CA-0023,closed,Anderson Point Airport,68.21666718,-87.91666412,no
39670,CA-0024,closed,Anderson Ranch Airport,53.45000076,-123.5666656,no
39671,CA-0025,closed,Anglemont Airport,50.96840035,-119.1668129,no
39672,CA-0026,closed,Arthur North Airport,43.883333,-80.533333,no
39673,CA-0027,closed,Asbestos Airport,45.79425,-71.995339,no
39674,CA-0028,closed,"Sundance Guest Ranch ""C"" Airport",50.66669846,-121.2669983,no
39675,CA-0029,closed,Crystal Lake Airport,48.71670151,-91.26670074,no
39676,CA-0030,closed,Atkinson Point Airport,69.93333435,-131.4166718,no
39677,CA-0031,closed,Austin Airport,49.93333435,-98.91666412,no
39678,CA-0032,closed,Aylmer Airport,42.79999924,-80.94999695,no
39679,CA-0033,closed,Baskatong Lake Airport,46.777728,-75.881453,no
39680,CA-0034,closed,Basnett Airport,57.36666489,-119.8166656,no
39681,CA-0035,closed,Batnuni Airport,53.38333511,-124.1333313,no
39682,CA-0036,closed,Bay d'Espoir Airport,47.95826078,-55.85449219,no
39683,CA-0037,closed,Bear River Airport,64.8174013,-134.264431,no
39684,CA-0038,closed,Beatton River Airport,57.379861,-121.411645,no
39685,CA-0039,closed,Beaulieu River Airport,62.45000076,-113.0333328,no
39686,CA-0040,closed,Beausejour Airport,50.13697495,-96.20821953,no
39687,CA-0041,closed,Beaver River Airport,59.971508,-124.203272,no
39688,CA-0042,closed,Beaverdell Airport,49.45724598,-119.0880632,no
39690,CA-0044,closed,Belledune Airport,47.90000153,-65.83333588,no
39691,CA-0045,closed,Bennett Field Airport,65.03093035,-124.6666718,no
39692,CA-0046,closed,Berland Airport,54.09368115,-117.4076271,no
39693,CA-0047,closed,Bernard Harbour Airport,68.78333282,-114.8333359,no
39694,CA-0048,closed,Bethany Airport,50.34999847,-99.75,no
39695,CA-0049,closed,Big Creek Airport,51.72649651,-123.0271339,no
39696,CA-0050,closed,Bird Airport,56.5,-94.21666718,no
39697,CA-0051,closed,Bison Airport,57.074941,-116.52606,no
39698,CA-0052,closed,Wallace Lake Airport,51.00835444,-95.42192459,no
39699,CA-0053,closed,Blissville Airport,45.605633,-66.543678,no
39700,CA-0054,closed,Blow River Airport,68.7751033,-137.4553585,no
39701,CA-0055,closed,Bonavista Airport,48.5669311,-53.05723786,no
39702,CA-0056,closed,Borden Airport,44.26666641,-79.91666412,no
39703,CA-0057,closed,Boston Bar Airport,49.98333359,-121.5,no
39704,CA-0058,closed,Bray Island Airport,69.26667023,-77.34999847,no
39705,CA-0059,closed,Brazeau Airport,52.96666718,-115.8666687,no
39706,CA-0060,closed,Bredenbury Airport,50.93333435,-102.0500031,no
39707,CA-0061,closed,Bristol Field Airport,47.31013998,-53.99024963,no
39709,CA-0063,closed,Buchans Airport,48.84782954,-56.83888435,no
39710,CA-0064,closed,Buckingham Airport,45.63333511,-75.40000153,no
39711,CA-0065,closed,Budworm City Airport,47.52943039,-66.62967682,no
39712,CA-0066,closed,Buffalo Creek Airport,56.6121839,-113.0691433,no
39713,CA-0067,closed,Burrage Creek Airport,57.26666641,-130.25,no
39714,CA-0068,closed,Burtch Airport,43.05314751,-80.27615547,no
39716,CA-0070,closed,Byron Bay Airport,68.75623384,-109.0887451,no
39717,CA-0071,closed,Cabin Creek Airport,53.75,-118.3333359,no
39718,CA-0072,closed,Cabin Airport,59.269517,-121.626025,no
39719,CA-0073,closed,Calgary (Children's Hospital) Heliport,51.033333,-114.116669,no
39720,CA-0074,closed,Campbellford Airport,44.40000153,-77.76670074,no
39721,CA-0075,closed,Terra Mining Airport,65.609152,-118.141592,no
39722,CA-0076,closed,Cape Christian Airport,70.51667023,-68.30000305,no
39723,CA-0077,closed,Cape Dyer Airport,66.59,-61.5732,no
39724,CA-0078,closed,Cape Hooper Airport,68.46666718,-66.83333588,no
39725,CA-0079,closed,Cape Jones Airport,54.63333511,-79.69999695,no
39726,CA-0080,closed,Cape Parry Airport,70.16666412,-124.6833344,no
39727,CA-0081,closed,Cape Young Airport,68.93333435,-116.9333344,no
39728,CA-0082,closed,Carberry Airport,49.84999847,-99.31666565,no
39729,CA-0083,closed,Carrot River Airport,53.28333282,-103.5500031,no
39730,CA-0084,closed,Casey Airport,47.93333435,-74.09999847,no
39731,CA-0085,closed,Casino Airport,62.75,-138.7833405,no
39732,CA-0086,closed,Cavendish Airport,50.79999924,-110.4499969,no
39733,CA-0087,closed,Charlotte Lake Airport,52.15000153,-125.2666702,no
39735,CA-0089,closed,Chilko Lake (Wilderness Ranch) Airport,51.66666794,-124.1500015,no
39736,CA-0090,closed,Chipmunk Airport,56.71666718,-127.8333359,no
39737,CA-0091,closed,Chunamon Airport,56.23333359,-124.3833313,no
39738,CA-0092,closed,Churchill Falls Airport,53.63333511,-64.48332977,no
39739,CA-0093,closed,Clearwater Airport,51.65000153,-120.0833359,no
39740,CA-0094,closed,Clifton Point Airport,69.21666718,-118.6333313,no
39741,CA-0095,closed,Clinton Creek Airport,64.475545,-140.741748,no
39742,CA-0096,closed,Clinton Point Airport,69.58333588,-120.75,no
39743,CA-0097,closed,Coal Valley Airport,53.08333206,-116.8166656,no
39744,CA-0098,closed,Comet Airport,58.54999924,-119.0500031,no
39745,CA-0099,closed,Cormorant Lake Airport,54.23333359,-100.5999985,no
39746,CA-0100,closed,Covey Hill Airport,45.016001,-73.6888,no
39747,CA-0101,closed,Cowpar Airport,55.95000076,-110.5,no
39748,CA-0102,closed,Crater Airport,58.70000076,-118.6833344,no
39749,CA-0103,closed,Crater Airport,49.91666794,-99.80000305,no
39750,CA-0104,closed,Crawfish Lake Airport,49.70000076,-126.7666702,no
39751,CA-0105,closed,Cree Lake Airport,57.36666489,-107.1333313,no
39752,CA-0106,closed,Crooked Lake Airport,72.66666412,-98.5,no
39753,CA-0107,closed,Cullaton Lake Airport,61.31666565,-98.5,no
39754,CA-0108,closed,Culloden Airport,42.883333,-80.866669,no
39755,CA-0109,closed,Cypre River Airport,49.25,-125.9333344,no
42746,CA-0110,closed,Cap-de-la-Madeleine,46.38056946,-72.53002167,no
39757,CA-0111,closed,Davis Inlet Airport,55.90000153,-60.90000153,no
39758,CA-0112,closed,Deception Airport,62.11231445,-74.55468178,no
39759,CA-0113,closed,Dewar Lakes Airport,68.627546,-71.125832,no
39760,CA-0114,closed,Discovery Airport,63.18333435,-113.9000015,no
45214,CA-0115,closed,RCAF Station Caron,50.46023615,-105.8124161,no
39762,CA-0116,closed,Douglastown Airport,47.03333282,-65.53333282,no
39763,CA-0117,closed,Drake Point Airport,76.40000153,-108.5333328,no
39764,CA-0118,closed,Drake Point Airport,76.46666718,-108.7333298,no
39765,CA-0119,closed,Driftwood Airport,55.81666565,-126.4166641,no
39767,CA-0121,closed,Fort Franklin Airport,65.1925,-123.430002,no
39768,CA-0122,closed,Eaglenest Airport,57.59999847,-129.4166718,no
39769,CA-0123,closed,Eaglesham Airport,55.8094,-117.8924,no
39770,CA-0124,closed,East Templeton Airport,45.49940109,-75.54740143,no
39771,CA-0125,closed,Bremner Airport,53.583302,-113.233002,no
39772,CA-0126,closed,Namao Airport,53.68330002,-113.4670029,no
39773,CA-0127,closed,Edmunston (Fraser Papers Inc) Heliport,47.36666489,-68.33333588,no
39774,CA-0128,closed,Eltrut Airport,48.96666718,-92.3666687,no
39775,CA-0129,closed,Esker Lake Airport,61.65000153,-74.66666412,no
39776,CA-0130,closed,Espanola (East) Airport,46.26666641,-81.73332977,no
39777,CA-0131,closed,Espanola (West) Airport,46.25,-81.84999847,no
39778,CA-0132,closed,Finbow Airport,57.266663,-125.449997,no
39779,CA-0133,closed,Foggy Tower Airport,58.68333435,-114.9666672,no
39780,CA-0134,closed,Fort George Airport,53.81666565,-79,no
39781,CA-0135,closed,Fort McMurray Heliport,56.66666794,-111.3333359,no
39782,CA-0136,closed,Fort Nelson (Forestry) Heliport,58.79999924,-122.7333298,no
39783,CA-0137,closed,Mobil Sierra Airport,58.83330154,-121.4000015,no
39784,CA-0138,closed,Tompkins Mile 54 Airport,56.29999924,-121,no
39785,CA-0139,closed,Fredericton (Forestry Centre) Heliport,45.93333435,-66.66666412,no
39786,CA-0140,closed,Gagnon Airport,51.95000076,-68.1333313,no
39787,CA-0141,closed,Germansen Landing Airport,55.767439,-124.691757,no
39788,CA-0142,closed,Gift Lake Airport,55.86666489,-115.8000031,no
39789,CA-0143,closed,Gladman Point Airport,68.662677,-97.796,no
39790,CA-0144,closed,Gladstone (Costella Field) Airport,50.20000076,-99.05000305,no
39791,CA-0145,closed,Glendon Airport,54.26666641,-111.1333313,no
39792,CA-0146,closed,Gold Creek Airport,54.83333206,-118.6500015,no
39793,CA-0147,closed,Gold River Airport,49.81666565,-126.0666656,no
39794,CA-0148,closed,Goose River Airport,54.73333359,-116.3166656,no
39795,CA-0149,closed,Gore's Landing Airport,44.11666489,-78.25,no
39796,CA-0150,closed,Grand Valley Airport,43.983334,-80.266671,no
39797,CA-0151,closed,Grant Point Airport,68.40000153,-98.65000153,no
39798,CA-0152,closed,Gun Lake Airport,50.90000153,-122.8499985,no
39799,CA-0153,closed,Hagersville Airport (No. 16 SFTS),42.92679712,-80.1207161,no
39800,CA-0154,closed,Halifax (South Battery) Heliport,44.64373499,-63.56770188,no
39801,CA-0155,closed,Hart River Airport,64.66666412,-136.8333282,no
39802,CA-0156,closed,Hartney Airport,49.45000076,-100.5166702,no
39803,CA-0157,closed,Haskett Airport,49,-97.90000153,no
39804,CA-0158,closed,Henik Lake Airport,61.65000153,-97.3666687,no
39806,CA-0160,closed,Highwood Livestock Auction Airport,50.65000153,-113.8499985,no
39807,CA-0161,closed,King Ranch Airport,50.59999847,-114.0830002,no
39808,CA-0162,closed,Hodgeville Airport,50.08333206,-106.9666672,no
39809,CA-0163,closed,Hornes Gulch Airport,47.83333206,-67.90000153,no
39810,CA-0164,closed,Horton River Airport,70.01667023,-126.9499969,no
39811,CA-0165,closed,Hotchkiss Airport,57.31666565,-118.9166641,no
39812,CA-0166,closed,House Mountain Airport,55.03333282,-115.5166702,no
39813,CA-0167,closed,Howick Airport,45.200003,-73.883331,no
39814,CA-0168,closed,Indian Head Airport,50.53333282,-103.5999985,no
39815,CA-0169,closed,Indian River Airport,44.39828317,-78.13905716,no
39816,CA-0170,closed,Inuvik Townsite Airport,68.3666687,-133.75,no
39817,CA-0171,closed,Isachsen Airport,78.78333282,-103.5500031,no
39818,CA-0172,closed,Jedney Airport,57.21666718,-122.2166672,no
39819,CA-0173,closed,Jellicoe Airport,49.66666794,-87.58333588,no
39820,CA-0174,closed,Jenny Lind Island Airport,68.6568,-101.735,no
39821,CA-0175,closed,Johanson Lake Airport,56.59999847,-126.1999969,no
39822,CA-0176,closed,Johnson Point Airport,72.76667023,-118.5,no
39823,CA-0177,closed,Kakwa Airport,54.420713,-118.982128,no
39825,CA-0179,closed,Kaybob South Airport,54.11666489,-116.6166687,no
39826,CA-0180,closed,Keane Tower Airport,58.31666565,-110.2833328,no
39827,CA-0181,closed,Keg River Airport,57.73333359,-117.6166687,no
39828,CA-0182,closed,Keg Tower Airport,57.63333511,-118.3499985,no
39829,CA-0183,closed,Keith Bay Airport,68.25,-88.15000153,no
39830,CA-0184,closed,Kelvington (Mennie Field) Airport,52.16666794,-103.5999985,no
39831,CA-0185,closed,Kenakskaniss Airport,50.13333511,-89.44999695,no
39832,CA-0186,closed,Ketza River Airport,61.84999847,-132.3000031,no
39834,CA-0188,closed,Kilometer 176 Airport,56.86666489,-106.1500015,no
39835,CA-0189,closed,Kimsquit Airport,52.90000153,-127.0833359,no
39836,CA-0190,closed,Kincaid Airport,49.66666794,-107.0500031,no
39837,CA-0191,closed,King Christian Airport,77.76667023,-101.0333328,no
39838,CA-0192,closed,Kivitoo Airport,67.93333435,-64.8666687,no
39839,CA-0193,closed,Klappan River Airport,57.78333282,-129.6166687,no
39840,CA-0194,closed,Kluakaz Airport,57.11666489,-128.6666718,no
39841,CA-0195,closed,Kluatanton Airport,56.83333206,-128.1333313,no
39842,CA-0196,closed,Komakuk Beach Airport,69.596348,-140.172507,no
39843,CA-0197,closed,Kotcho Airport,59.08333206,-121.25,no
39844,CA-0198,closed,La Grande Airport,53.58333206,-77.68333435,no
39845,CA-0199,closed,Lac _on Airport,51.85250092,-63.27679825,no
39847,CA-0201,closed,Lady Franklin Point Airport,68.47531262,-113.224411,no
39848,CA-0202,closed,Laforge-1 Airport,54.09999847,-72.53333282,no
39849,CA-0203,closed,Lambert Creek Tower Airport,58.033333,-114.133331,no
39850,CA-0204,closed,Lemoray Airport,55.54999924,-122.4666672,no
42751,CA-0205,closed,Moose Jaw Westair - Old Airport,50.43299866,-105.5419998,no
39852,CA-0206,closed,Liard Construction Airport,65.08333588,-138.3666687,no
39853,CA-0207,closed,Liard River Airport,59.51666641,-126.3666687,no
39854,CA-0208,closed,Little Salmon Airport,62.18333435,-134.8833313,no
39855,CA-0209,closed,Livingstone Airport,61.36666489,-134.3666687,no
39856,CA-0210,closed,Lodgepole Airport,53.08333206,-115.3000031,no
39857,CA-0211,closed,Longstaff Bluff Airport,68.932,-75.282,no
39858,CA-0212,closed,Lougheed Island Airport,77.44999695,-105.0833359,no
39859,CA-0213,closed,Lupin Airport,65.76667023,-111.25,no
39860,CA-0214,closed,Lytton Airport,50.245,-121.5683,no
39861,CA-0215,closed,Macfarland Airport,47.58333206,-68.33333588,no
39862,CA-0216,closed,Mackar Inlet Airport,68.34999847,-85.73332977,no
39863,CA-0217,closed,Magda Lake Airport,72.41666412,-82.41666412,no
39864,CA-0218,closed,Magundy Airport,62.172118,-133.98308,no
39865,CA-0219,closed,Mahatta River Airport,50.45000076,-127.8000031,no
39866,CA-0220,closed,Mallard Airport,65.81666565,-140.25,no
39867,CA-0221,closed,Malloch Dome Airport,78.21666718,-101.0500031,no
39868,CA-0222,closed,Marilla Airport,53.66666794,-125.7666702,no
39869,CA-0223,closed,Marten Hills Airport,55.42472076,-113.6080551,no
39870,CA-0224,closed,Maryfield Airport,49.83333206,-101.5166702,no
39871,CA-0225,closed,Matheson Point Airport,68.81666565,-95.28333282,no
39872,CA-0226,closed,Meander River Airport,59,-117.6666641,no
39873,CA-0227,closed,Mesilinka River Airport,56.09999847,-124.4000015,no
39874,CA-0228,closed,Mica Creek Airport,51.83333206,-118.6333313,no
39875,CA-0229,closed,Middle Stewiacke Airport,45.21666718,-63.15000153,no
39876,CA-0230,closed,Midway Airport,67.23332977,-135.3000031,no
39877,CA-0231,closed,Mile 102 Dempster Highway Airport,65.1166687,-138.3333282,no
39878,CA-0232,closed,Mile 129 Mackenzie Highway Airport,62.5,-116.4833298,no
39879,CA-0233,closed,Mile 134 Airport,51.86666489,-65.71666718,no
39880,CA-0234,closed,Mile 203 Dempster Highway Airport,66.1166687,-137.25,no
39881,CA-0235,closed,Mile 36 Airport,50.58333206,-66.03333282,no
39882,CA-0236,closed,Mile 80 Airport,51.16666794,-65.71666718,no
45234,CA-0237,closed,East Barriere Lake,51.2536697,-119.8636293,no
39884,CA-0238,closed,Minaki Airport,49.96666718,-94.69999695,no
39885,CA-0239,closed,Minto Airport,62.59999847,-136.8666687,no
39886,CA-0240,closed,Moh Creek Airport,50.53333282,-125.0666656,no
39887,CA-0241,closed,Moose Lake Airport,53.70625896,-100.3439713,no
39888,CA-0242,closed,Moose Valley Airport,56.73333359,-126.6500015,no
39889,CA-0243,closed,Mosque Airport,56.48333359,-127.5333328,no
39890,CA-0244,closed,Mossbank Airport,49.91666794,-105.8666687,no
39891,CA-0245,closed,Mould Bay Airport,76.2392,-119.3216,no
39892,CA-0246,closed,Aquila Field Airport,44.16669846,-79.36669922,no
39893,CA-0247,closed,Mount Flett Airport,60.66666794,-123.5999985,no
39894,CA-0248,closed,Mount Nansen Airport,62.01666641,-137.0666656,no
